,lemma,form,tags,family,language
471,u-la²a¹,nte-la²a¹,V;PROG,4,5
472,i-s-atiʔ,nte-s-atiʔ,V;PROG,4,5
473,y-a¹kwę²,ch-akwę¹,V;POT,4,5
474,kalaʔ,nku-kalaʔ,V;PFV,4,5
475,u-kaʔa,nka-kaʔa,V;PFV,4,5
476,u²ne¹,k-une,V;POT,4,5
477,u¹-t-i²sę,nka¹-t-i²sę,V;PFV,4,5
478,u²ne¹,nch-u²ne¹,V;PROG,4,5
479,kaʔa,nti-kaʔa,V;HAB,4,5
480,xa²ʔa¹,nka-xa²ʔa¹,V;PFV,4,5
481,u¹-s-a²ta,s-a²ta,V;POT,4,5
482,lakwi,nti-lakwi,V;HAB,4,5
483,i-ch-ukwą¹,nte-ch-ukwą¹,V;PROG,4,5
484,i-lyo¹o²,k-i-lyo¹o²,V;POT,4,5
485,ku¹na²ʔ,nte-ku¹na²ʔ,V;PROG,4,5
486,i-s-uwi¹ʔ,k-i-s-uwi¹ʔ,V;POT,4,5
487,u-ke¹la²,nka-ke¹la²,V;PFV,4,5
488,y-uteʔ,ch-uteʔ,V;POT,4,5
489,y-atiʔ,nte-y-atiʔ,V;PROG,4,5
490,te²e¹ʔ,nku-te²e¹ʔ,V;PFV,4,5
491,ya²ʔą,nte¹-ya²ʔą,V;PROG,4,5
492,tyu²kwa,n-tyu²kwa,V;HAB,4,5
493,yatę,tala nt-yatę,V;HAB,4,5
494,u-s-atę¹,nka-s-atę¹,V;PFV,4,5
495,hu²ų¹,nti-huų,V;HAB,4,5
496,i²kwa¹,k-ikwa,V;POT,4,5
497,tehę¹,nku-tehę¹,V;PFV,4,5
498,ya¹ʔne²,ch–a¹ʔne²,V;POT,4,5
499,a¹ke²ʔ,nch-ake¹ʔ,V;PROG,4,5
500,i-ty-ala¹,k-i-ty-ala¹,V;POT,4,5
501,u-ti¹te²,nka-ti¹te²,V;PFV,4,5
502,ku²ti,nku-ku²ti,V;PFV,4,5
503,tiyaą,tiyaą,V;POT,4,5
504,i-ty-alaʔ,nkw-i-ty-alaʔ,V;PFV,4,5
505,takąʔ,nku-takąʔ,V;PFV,4,5
506,u-la²tza¹,nka-la²tza¹,V;PFV,4,5
507,u-ka¹ta²,nt-u-kata¹,V;HAB,4,5
508,i²chą,nkw-i²chą,V;PFV,4,5
509,tikwę,nte-tikwę,V;PROG,4,5
510,i²su¹,nte-k-isu,V;PROG,4,5
511,i-xi¹-ką²ʔ,nt-i-xi¹-ką²ʔ,V;HAB,4,5
512,u-ka¹ta²,nte-ka¹ta²,V;PROG,4,5
513,oʔo¹,y-oʔo¹,V;PFV,4,5
514,u-te¹tza²,nka-te¹tza²,V;PFV,4,5
515,u¹-chi²kwę,nka¹-chi²kwę,V;PFV,4,5
516,u-laʔa,k-u-laʔa,V;POT,4,5
517,i-katzǫ¹,k-i-katzǫ¹,V;POT,4,5
518,u-teę,nka-teę,V;PFV,4,5
519,la²kwi,nte¹-la²kwi,V;PROG,4,5
520,u¹-hna²ʔ,hna²ʔ,V;POT,4,5
521,u¹-ba²ʔa¹,nte¹-ba²ʔa¹,V;PROG,4,5
522,ta²su¹,nte-ta²su¹,V;PROG,4,5
523,a¹ką²ʔ,ki¹-ką²ʔ,V;POT,4,5
524,ukwą¹,nch-ukwą¹,V;PROG,4,5
525,so²ʔ,nti-so¹ʔ,V;HAB,4,5
526,ka¹ta²,ki-kata¹,V;POT,4,5
527,naa,nti-naa,V;HAB,4,5
528,u-ti¹kų²,nt-u-ti¹kų²,V;HAB,4,5
529,u-t-alaʔ,nt-u-t-alaʔ,V;HAB,4,5
530,a¹ke²ʔ,ke²ʔ,V;PFV,4,5
531,su²lu,nkwi¹-su²lu,V;PFV,4,5
532,i¹ʔya²,nt-iʔya¹,V;HAB,4,5
533,u¹-li²nto,li²nto,V;POT,4,5
534,tiyaą,nku-tiyaą,V;PFV,4,5
535,u¹-hni²,nka¹-hni²,V;PFV,4,5
536,oʔo¹,nch-oʔo¹,V;PROG,4,5
537,tunu,tyunu,V;POT,4,5
538,katę¹,ki-katę¹,V;POT,4,5
539,i-ki¹-hnya²,nkw-i-ki¹-hnya²,V;PFV,4,5
540,u-t-ano,nte-t-ano,V;PROG,4,5
541,u-liʔi,nka-liʔi,V;PFV,4,5
542,u¹-tę²,nt-u-tę¹,V;HAB,4,5
543,uhwiʔ,nch-uhwi¹ʔ,V;PROG,4,5
544,ta²kwi¹,n-tyakwi,V;HAB,4,5
545,i-lyuʔu¹,k-i-lyuʔu¹,V;POT,4,5
546,u¹-hni²,nt-u¹-hni²,V;HAB,4,5
547,teʔę,nku-teʔę,V;PFV,4,5
548,i-chata,k-i-chata,V;POT,4,5
549,u-totza,nt-u-totza,V;HAB,4,5
550,sana¹,nku-sana¹,V;PFV,4,5
551,li²ya¹,nti-liya,V;HAB,4,5
552,teę,nkwi-teę,V;PFV,4,5
553,i-tyunu,k-i-tyunu,V;POT,4,5
554,y-a²ku,ch-a²ku,V;POT,4,5
555,eʔe,nkwi-ʔe,V;PFV,4,5
556,u¹ra²,nka¹-ra²,V;PFV,4,5
557,u-s-akwę¹,k-u-s-akwę¹,V;POT,4,5
558,u-laʔa,nka-laʔa,V;PFV,4,5
559,aą,ntey-aą,V;PROG,4,5
560,y-u²kwa¹,nk-y-ukwa,V;PFV,4,5
561,na¹a²,nte-na¹a²,V;PROG,4,5
562,i-s-ene¹,nkw-i-s-ene¹,V;PFV,4,5
563,u-ne¹ʔe²,k-u-ne¹ʔe²,V;POT,4,5
564,yee,k-yee,V;POT,4,5
565,hnya¹ʔ,ki-hnya¹ʔ,V;POT,4,5
566,hu²ʔu¹,ki-huʔu,V;POT,4,5
567,u¹-tu²kwi,nt-u¹-tu²kwi,V;HAB,4,5
568,u¹ʔya²,k-uʔya¹,V;POT,4,5
569,u¹-ni²kwę,ni²kwę,V;POT,4,5
570,akwiʔ,y-akwiʔ,V;PFV,4,5
571,kana¹,ki-kana¹,V;POT,4,5
572,ta¹ką²ʔ,n-tya¹ką²ʔ,V;HAB,4,5
573,hnaʔ,nte-hnaʔ,V;PROG,4,5
574,y-alaʔ,n-ch-alaʔ,V;HAB,4,5
575,y-aka¹,nk-y-aka¹,V;PFV,4,5
576,u-te¹tza²,k-u-te¹tza²,V;POT,4,5
577,u-na¹kwą²,nte-na¹kwą²,V;PROG,4,5
578,u-laʔa,nt-u-laʔa,V;HAB,4,5
579,u-kehę,k-u-kehę,V;POT,4,5
580,u-xikwą,nte-xikwą,V;PROG,4,5
581,u-luʔu¹,nt-u-luʔu¹,V;HAB,4,5
582,akwiʔ,ki-kwiʔ,V;POT,4,5
583,u¹-ni²kwę,nt-u¹-ni²kwę,V;HAB,4,5
584,i-k-ikwą,nte-k-ikwą,V;PROG,4,5
585,i-s-uweʔ,nt-i-s-uweʔ,V;HAB,4,5
586,i-ki¹-hnya²,k-i-ki¹-hnya²,V;POT,4,5
587,xę,nti-xę,V;HAB,4,5
588,u-s-atę¹,k-u-s-atę¹,V;POT,4,5
589,hnya²,nti¹-hnya²,V;HAB,4,5
590,nuʔu,nku-nuʔu,V;PFV,4,5
591,so²ʔ,ki-so¹ʔ,V;POT,4,5
592,i-katzǫ¹,nt-i-katzǫ¹,V;HAB,4,5
593,ti¹kų²,ki-ti¹kų²,V;POT,4,5
594,u-lu²u¹,nt-u-luu,V;HAB,4,5
595,u-suʔu¹,k-u-suʔu¹,V;POT,4,5
596,u-la²tza¹,nt-u-latza,V;HAB,4,5
597,y-a²no¹,nk-y-a²no¹,V;PFV,4,5
598,nikwę,nti-nikwę,V;HAB,4,5
599,xa²ʔa¹,nti-xaʔa,V;HAB,4,5
600,tza¹ʔą²,ki-tza¹ʔą²,V;POT,4,5
601,taa,n-tyaa,V;HAB,4,5
602,i-ly-a²su,k-i-ly-asu,V;POT,4,5
603,u-te¹tza²,nte-te¹tza²,V;PROG,4,5
604,lu¹kwa²,ki-lukwa¹,V;POT,4,5
605,kaʔa,ki-kaʔa,V;POT,4,5
606,kachi¹,nti-kachi¹,V;HAB,4,5
607,aʔna¹,nti-ʔnya,V;HAB,4,5
608,u¹-li¹hi²,nte¹-li¹hi²,V;PROG,4,5
609,akwaʔ,k-akwaʔ,V;POT,4,5
610,tee¹,n-tyee,V;HAB,4,5
611,lya¹,nte-lya¹,V;PROG,4,5
612,li²ya¹,nku-li²ya¹,V;PFV,4,5
613,y-aka¹,nte-ch-aka¹,V;PROG,4,5
614,u¹la²,nt-ula¹,V;HAB,4,5
615,u-li¹ti²ʔ,nt-u-li¹ti²ʔ,V;HAB,4,5
616,ki¹tzę²,nku-ki¹tzę²,V;PFV,4,5
617,kili,ki-kili,V;POT,4,5
618,naʔa,nte¹-naʔa,V;PROG,4,5
619,y-akę¹,nk-y-akę¹,V;PFV,4,5
620,te¹tza²,nte-te¹tza²,V;PROG,4,5
621,t-uʔu,ty-uʔu,V;POT,4,5
622,kachi¹ʔ,ki-kachi¹ʔ,V;POT,4,5
623,u¹-na²na,nt-u¹-na²na,V;HAB,4,5
624,tye¹ʔę²,nte-tye¹ʔę²,V;PROG,4,5
625,u-ka¹ti²,nte-ka¹ti²,V;PROG,4,5
626,lya¹,nti-lya¹,V;HAB,4,5
627,takąʔ,n-tyakąʔ,V;HAB,4,5
628,aą,nihyaą,V;POT,4,5
629,xiti,nti-xiti,V;HAB,4,5
630,xu¹ʔu²,nku-xu¹ʔu²,V;PFV,4,5
631,etza¹ʔ,nt-etza¹ʔ,V;HAB,4,5
632,teʔę,n-teʔę,V;PROG,4,5
633,u-s-e¹lu²,k-u-s-e¹lu²,V;POT,4,5
634,u-la¹ti²ʔ,k-u-la¹ti²ʔ,V;POT,4,5
635,tu²we,n-tyu²we,V;HAB,4,5
636,xiya¹ʔ,nti-xiya¹ʔ,V;HAB,4,5
637,y-uwi¹ʔ,nk-y-u¹wi²ʔ,V;PFV,4,5
638,u-tu¹kwa²,nte-tu¹kwa²,V;PROG,4,5
639,a¹kwi²,nti¹-kwi²,V;HAB,4,5
640,xa²ʔa¹,ki-xaʔa,V;POT,4,5
641,u-kachi¹ʔ,nka-kachi¹ʔ,V;PFV,4,5
642,u-luʔu¹,nka-luʔu¹,V;PFV,4,5
643,ohoʔ,k-ohoʔ,V;POT,4,5
644,lu²u¹,nte-lu²u¹,V;PROG,4,5
645,u-te¹hę²,nte-te¹hę²,V;PROG,4,5
646,i-ni¹ʔi²,k-i-ni¹ʔi²,V;POT,4,5
647,u-kachi¹ʔ,nt-u-kachi¹ʔ,V;HAB,4,5
648,yata,n-chata,V;HAB,4,5
649,akwę¹,nch-akwę¹,V;PROG,4,5
650,u-s-akwę¹,nt-u-s-akwę¹,V;HAB,4,5
651,tee¹,nte-tee¹,V;PROG,4,5
652,naʔa,nka¹-naʔa,V;PFV,4,5
653,u-s-atą,k-u-s-atą,V;POT,4,5
654,y-a²la,nte¹-y-a²la,V;PROG,4,5
655,a¹ta²ʔ,nch-a¹ta²ʔ,V;PROG,4,5
656,u-t-alaʔ,k-u-t-alaʔ,V;POT,4,5
657,tunu,nte-tunu,V;PROG,4,5
658,y-a²ta,ch-a²ta,V;POT,4,5
659,u¹-chi²kwę,nt-u¹-chi²kwę,V;HAB,4,5
660,u-ni¹tza²ʔ,k-u-ni¹tza²ʔ,V;POT,4,5
661,saʔą,nte-saʔą,V;PROG,4,5
662,su²lu,nte¹-su²lu,V;PROG,4,5
663,tunu,nku-tunu,V;PFV,4,5
664,ʔni,nka-ʔni,V;PFV,4,5
665,u-teę,nte-teę,V;PROG,4,5
666,y-a²ta,nte-y-a²ta,V;PROG,4,5
667,u-ki¹tę²ʔ,nte-ki¹tę²ʔ,V;PROG,4,5
668,tyu²kwa,nkwi¹-tyu²kwa,V;PFV,4,5
669,ti²kwi¹,nti-tikwi,V;HAB,4,5
670,lya¹,ki-lya¹,V;POT,4,5
671,yu¹kwą²,ch–u¹kwą²,V;POT,4,5
672,i²chaą¹,nkw-i²chaą¹,V;PFV,4,5
673,ni¹i²,nkwi-ni¹i²,V;PFV,4,5
674,i¹ʔya²,k-iʔya¹,V;POT,4,5
675,xiti,nka-xiti,V;PFV,4,5
676,kehę,nte-kehę,V;PROG,4,5
677,so²ʔ,nkwi¹-so²ʔ,V;PFV,4,5
678,li²hi¹,ki-lihi,V;POT,4,5
679,y-u¹kų²ʔ,n-ch-u¹kų²ʔ,V;HAB,4,5
680,hnya¹ʔ,nti-hnya¹ʔ,V;HAB,4,5
681,atiʔ,nti-tiʔ,V;HAB,4,5
682,xiya¹ʔ,nte-xiya¹ʔ,V;PROG,4,5
683,nee,nka-nee,V;PFV,4,5
684,u¹-tu²we,nka¹-tu²we,V;PFV,4,5
685,u-xu¹ʔu²,nka-xu¹ʔu²,V;PFV,4,5
686,ku¹na²ʔ,nku-ku¹na²ʔ,V;PFV,4,5
687,i²chaa¹,nkw-i²chaa¹,V;PFV,4,5
688,naa,nte-naa,V;PROG,4,5
689,ka¹ʔa²,nti-ka¹ʔa²,V;HAB,4,5
690,tz-u¹kų²ʔ,nte-tz-u¹kų²ʔ,V;PROG,4,5
691,u-nuʔu,k-u-nuʔu,V;POT,4,5
692,y-a²la,n-ch-a²la,V;HAB,4,5
693,u-la¹ha²,nte-la¹ha²,V;PROG,4,5
694,xę,nte-xę,V;PROG,4,5
695,uhwiʔ,k-uhwiʔ,V;POT,4,5
696,hya¹,nti-hya,V;HAB,4,5
697,u¹ʔya²,nka¹-ʔya²,V;PFV,4,5
698,u-tisa¹ʔ,nte-tisa¹ʔ,V;PROG,4,5
699,t-u²kwa¹,ty-ukwa,V;POT,4,5
700,xiką,nkwi-xiką,V;PFV,4,5
701,u-li¹ti²ʔ,k-u-li¹ti²ʔ,V;POT,4,5
702,i-lyu²u¹,nte-lyu²u¹,V;PROG,4,5
703,tu²ʔya,nku¹-tu²ʔya,V;PFV,4,5
704,u-na¹kwą²,k-u-nakwą¹,V;POT,4,5
705,takąʔ,tyakąʔ,V;POT,4,5
706,xu¹ʔu²,ki-xu¹ʔu²,V;POT,4,5
707,u¹-sti²,nka¹-sti²,V;PFV,4,5
708,u¹-kų²,kų²,V;POT,4,5
709,achi¹,nch-achi¹,V;PROG,4,5
710,u¹-xę²,xę²,V;POT,4,5
711,ya¹a²,nk-ya¹a²,V;PFV,4,5
712,i²su¹,nkw-i²su¹,V;PFV,4,5
713,tu²we,nte¹-tu²we,V;PROG,4,5
714,i-ty-alaʔ,nte-ty-alaʔ,V;PROG,4,5
715,ala,k-ala,V;POT,4,5
716,u-ʔne,ntey-u-ʔne,V;PROG,4,5
717,t-u²kwa¹,n-ty-ukwa,V;HAB,4,5
718,kana¹,nte-kana¹,V;PROG,4,5
719,kachi¹ʔ,nku-kachi¹ʔ,V;PFV,4,5
720,aka,nch-aka¹,V;PROG,4,5
721,u¹-tu²kwi,tu²kwi,V;POT,4,5
722,u-s-a¹ʔwe²,nte-s-a¹ʔwe²,V;PROG,4,5
723,y-u²kwa¹,ch-ukwa,V;POT,4,5
724,u-t-u¹ʔu²,nte-t-u¹ʔu²,V;PROG,4,5
725,ʔne,ʔne,V;POT,4,5
726,toǫ,tyoǫ,V;POT,4,5
727,u-te²e¹ʔ,nka-te²e¹ʔ,V;PFV,4,5
728,i-s-atiʔ,nt-i-s-atiʔ,V;HAB,4,5
729,u-lo¹o²,nte-lo¹o²,V;PROG,4,5
730,nyaxęʔ,ki-nyaxęʔ,V;POT,4,5
731,yaą,ch–aą,V;POT,4,5
732,nikwę,ki-nikwę,V;POT,4,5
733,u-loʔo,nt-u-loʔo,V;HAB,4,5
734,ke¹la²,nti-ke¹la²,V;HAB,4,5
735,ata,nch-ata,V;PROG,4,5
736,ʔne,tala ʔne,V;HAB,4,5
737,yaʔne,n-chaʔne,V;HAB,4,5
738,nuʔu,nte-nuʔu,V;PROG,4,5
739,t-a²kę¹,nte-t-a²kę¹,V;PROG,4,5
740,u-xikwą,nka-xikwą,V;PFV,4,5
741,ka²ʔne¹,ki-kaʔne,V;POT,4,5
742,la¹la²,ki-lala¹,V;POT,4,5
743,u-s-atiʔ,nt-u-s-atiʔ,V;HAB,4,5
744,y-u²kwa¹ʔ,ch-ukwaʔ,V;POT,4,5
745,u-s-atę¹,nte-s-atę¹,V;PROG,4,5
746,i-s-ene¹,nte-s-ene¹,V;PROG,4,5
747,ukwęʔ,nt-ukwęʔ,V;HAB,4,5
748,tee¹,tyee,V;POT,4,5
749,u-tyele,k-u-tyele,V;POT,4,5
750,tyu¹kwa²,tyukwa¹,V;POT,4,5
751,y-uwi¹ʔ,nte-ch-uwi¹ʔ,V;PROG,4,5
752,sesu,nte-sesu,V;PROG,4,5
753,oʔo¹,k-o¹ʔo²,V;POT,4,5
754,u-ta¹ʔą²,nka-ta¹ʔą²,V;PFV,4,5
755,i-ty-alaʔ,nt-i-ty-alaʔ,V;HAB,4,5
756,u-ki¹į²,nte-ki¹į²,V;PROG,4,5
757,u-liʔi,nt-u-liʔi,V;HAB,4,5
758,u-kehę,nte-kehę,V;PROG,4,5
759,akwiʔ,nch-akwiʔ,V;PROG,4,5
760,u-la²a¹,nt-u-laa,V;HAB,4,5
761,ta²kwi¹,nku-ta²kwi¹,V;PFV,4,5
762,i-ty-ano,nt-i-ty-ano,V;HAB,4,5
763,u-t-a¹kę²,nte-t-a¹kę²,V;PROG,4,5
764,a¹kwi²,k-a¹kwi²,V;POT,4,5
765,lye¹ʔe²,nkwi¹-lye¹ʔe²,V;PFV,4,5
766,uwe,k-uwe,V;POT,4,5
767,u¹-sti²,sti²,V;POT,4,5
768,tiyaʔ,nte-tiyaʔ,V;PROG,4,5
769,u-tihi,nt-u-tihi,V;HAB,4,5
770,tye¹ʔę²,nti-tye¹ʔę²,V;HAB,4,5
771,ya¹chi²ʔ,ch–achi¹ʔ,V;POT,4,5
772,ala,nti-la,V;HAB,4,5
773,u-suʔu¹,nka-suʔu¹,V;PFV,4,5
774,a¹lu²,lu²,V;PFV,4,5
775,u-xikwą,nt-u-xikwą,V;HAB,4,5
776,etza¹ʔ,nte-l-etza¹ʔ,V;PROG,4,5
777,kachi¹,nku-kachi¹,V;PFV,4,5
778,tz-u¹kų²ʔ,ki-tz-u¹kų²ʔ,V;POT,4,5
779,sę²,ki¹-sę²,V;POT,4,5
780,u-tikwę,ntu-tikwę,V;HAB,4,5
781,u-lo¹o²,nka-lo¹o²,V;PFV,4,5
782,u-s-u²kwa¹ʔ,nt-u-s-ukwaʔ,V;HAB,4,5
783,u-sa¹ʔą²,k-u-sa¹ʔą²,V;POT,4,5
784,u-katę¹,nte-katę¹,V;PROG,4,5
785,ukwą¹,k-ukwą¹,V;POT,4,5
786,nakwą¹,ki-nakwą¹,V;POT,4,5
787,sukwa¹,nku-sukwa¹,V;PFV,4,5
788,te¹tza²,nku-te¹tza²,V;PFV,4,5
789,uwe,nch-uwe,V;PROG,4,5
790,a¹tę²,k-a¹tę²,V;POT,4,5
791,li²tiʔ,nku-li²tiʔ,V;PFV,4,5
792,nakwą¹,nte-nakwą¹,V;PROG,4,5
793,i-s-e¹lu²,nte-s-e¹lu²,V;PROG,4,5
794,u-hnya¹ʔ,nte-hnya¹ʔ,V;PROG,4,5
795,katę¹,nti-katę¹,V;HAB,4,5
796,tya²na,nte¹-tya²na,V;PROG,4,5
797,tu²ʔya,tyu²ʔya,V;POT,4,5
798,u¹na²,nch-u¹na²,V;PROG,4,5
799,t-a²ha¹,nte-t-a²ha¹,V;PROG,4,5
800,ʔne,nte-ʔne,V;PROG,4,5
801,y-a²ku,nk-y-a²ku,V;PFV,4,5
802,tihi,nti-tihi,V;HAB,4,5
803,i-s-atiʔ,nkw-i-s-atiʔ,V;PFV,4,5
804,u-roǫ,nt-u-roǫ,V;HAB,4,5
805,la²kwi,ki¹-la²kwi,V;POT,4,5
806,wi²i¹,ki-wii,V;POT,4,5
807,u-s-e¹lu²,nt-u-s-e¹lu²,V;HAB,4,5
808,ke¹la²,ki-ke¹la²,V;POT,4,5
809,u-katę¹,k-u-katę¹,V;POT,4,5
810,i-lyo¹o²,nt-i-lyo¹o²,V;HAB,4,5
811,i-ni¹i²,nte-ni¹i²,V;PROG,4,5
812,u¹-tę²,y-u¹-tę²,V;PFV,4,5
813,xę²,nte¹-xę²,V;PROG,4,5
814,a¹tzu²ʔ,nch-atzu¹ʔ,V;PROG,4,5
815,i-tya¹a²,tya¹a²,V;POT,4,5
816,u¹la²,nch-u¹la²,V;PROG,4,5
817,ii,nkw-ii,V;PFV,4,5
818,u¹-ni²kwę,nka¹-ni²kwę,V;PFV,4,5
819,hnaʔ,nti-hnaʔ,V;HAB,4,5
820,la¹la²,nka-la¹la²,V;PFV,4,5
821,i¹-ty-e²ʔe,k-i¹-ty-e²ʔe,V;POT,4,5
822,u-tikąʔ,nka-tikąʔ,V;PFV,4,5
823,ti²kwi¹,ki-tikwi,V;POT,4,5
824,isę,nt-isę,V;HAB,4,5
825,ki¹tę²ʔ,nti-kitę¹ʔ,V;HAB,4,5
826,u-tu¹kwa²,nka-tu¹kwa²,V;PFV,4,5
827,li²hi¹,nte-li²hi¹,V;PROG,4,5
828,tihi,nte-tihi,V;PROG,4,5
829,yata,ch–ata,V;POT,4,5
830,alaʔ,nti-laʔ,V;HAB,4,5
831,u-kili,nte-kili,V;PROG,4,5
832,t-u²kwa¹,nku-t-u²kwa¹,V;PFV,4,5
833,ti¹te²,nte-ti¹te²,V;PROG,4,5
834,y-ukwą,nk-yu²kwą¹,V;PFV,4,5
835,i-lyaa,nt-i-lyaa,V;HAB,4,5
836,taʔą,n-tyaʔą,V;HAB,4,5
837,oo¹,k-o¹o²,V;POT,4,5
838,kana¹,nti-kana¹,V;HAB,4,5
839,la²ti¹,ki-lati,V;POT,4,5
840,hna²,ki-hna¹,V;POT,4,5
841,y-u¹kwa²,nte-y-u¹kwa²,V;PROG,4,5
842,u-la¹ti²ʔ,nte-la¹ti²ʔ,V;PROG,4,5
843,xu¹ʔu²,nte-xu¹ʔu²,V;PROG,4,5
844,la²ʔwa,nte¹-la²ʔwa,V;PROG,4,5
845,tya²na,tya²na,V;POT,4,5
846,u¹ra²,k-u¹ra²,V;POT,4,5
847,u-hnya¹,nt-u-hnya¹,V;HAB,4,5
848,tikąʔ,ki-tikąʔ,V;POT,4,5
849,u-tzu,nka²-tzu¹,V;PFV,4,5
850,utzę,nch-utzę,V;PROG,4,5
851,i-tyunu,nt-i-tyunu,V;HAB,4,5
852,ta¹a²ʔ,nte-ta¹a²ʔ,V;PROG,4,5
853,oʔo¹,nti¹-ʔyo²,V;HAB,4,5
854,u-tita¹,nt-u-tita¹,V;HAB,4,5
855,la²a¹,nku-la²a¹,V;PFV,4,5
856,xiką,ki-xiką,V;POT,4,5
857,u-hnya¹,nka-hnya¹,V;PFV,4,5
858,ki¹į²,nti-ki¹į²,V;HAB,4,5
859,u-su,nka-su,V;PFV,4,5
860,taʔą,nte-taʔą,V;PROG,4,5
861,tza¹ʔą²,nku-tza¹ʔą²,V;PFV,4,5
862,kehę,nti-kehę,V;HAB,4,5
863,u-ta¹ʔą²,nte-ta¹ʔą²,V;PROG,4,5
864,hlya¹,nku-hlya¹,V;PFV,4,5
865,u²ne¹,nt-une,V;HAB,4,5
866,isę,nte-sę,V;PROG,4,5
867,u¹na²,nt-una¹,V;HAB,4,5
868,y-a¹lu²,ch-a¹lu²,V;POT,4,5
869,y-uwi¹ʔ,n-ch-uwi¹ʔ,V;HAB,4,5
870,uʔwe,k-uʔwe,V;POT,4,5
871,y-u¹kwa²,n-ch-u¹kwa²,V;HAB,4,5
872,lu¹kwa²,nte-lu¹kwa²,V;PROG,4,5
873,tiyaʔ,nti-tiyaʔ,V;HAB,4,5
874,una,nt-una,V;HAB,4,5
875,aa,y-aa,V;PFV,4,5
876,u-tu¹su²ʔ,nka-tu¹su²ʔ,V;PFV,4,5
877,u¹-xę²,nt-u¹-xę²,V;HAB,4,5
878,u-teę,nt-u-teę,V;HAB,4,5
879,u-hwi,y-u-hwi,V;PFV,4,5
880,la²a¹,nte-la²a¹,V;PROG,4,5
881,nyą¹ʔ,nti-nyą¹ʔ,V;HAB,4,5
882,i-tyusu¹ʔ,n-tyusu¹ʔ,V;HAB,4,5
883,sesu,ki-sesu,V;POT,4,5
884,u-t-a¹kǫ²ʔ,nte-t-a¹kǫ²ʔ,V;PROG,4,5
885,xa²ʔa¹,nte-xa²ʔa¹,V;PROG,4,5
886,a¹ką²ʔ,ką²ʔ,V;PFV,4,5
887,itzu,nte-k-itzu,V;PROG,4,5
888,i-tyaʔą,nkw-i-tyaʔą,V;PFV,4,5
889,sukwa¹,nti-sukwa¹,V;HAB,4,5
890,u-lu²u¹,nka-lu²u¹,V;PFV,4,5
891,a¹tzu²ʔ,k-a¹tzu²ʔ,V;POT,4,5
892,u-kiʔi,k-u-kiʔi,V;POT,4,5
893,u¹-li²nto,nte¹-li²nto,V;PROG,4,5
894,u-s-akwę¹,nte-s-akwę¹,V;PROG,4,5
895,i-lyuʔu¹,nte-lyuʔu¹,V;PROG,4,5
896,akwę¹,k-a¹kwę²,V;POT,4,5
897,u¹na²,y-u¹na²,V;PFV,4,5
898,yuʔu¹,ch–uʔu¹,V;POT,4,5
899,u-ne¹ʔe²,nte-ne¹ʔe²,V;PROG,4,5
900,kiʔi,nti-kiʔi,V;HAB,4,5
901,aku,k-aku,V;POT,4,5
902,hnya¹ʔ,nku-hnya¹ʔ,V;PFV,4,5
903,atiʔ,y-atiʔ,V;PFV,4,5
904,y-a²no¹,ch-ano,V;POT,4,5
905,ta¹ką²ʔ,nku-ta¹ką²ʔ,V;PFV,4,5
906,u-so¹sa²,nka-so¹sa²,V;PFV,4,5
907,i-tyaʔą,nt-i-tyaʔą,V;HAB,4,5
908,a¹ke²ʔ,nti¹-ke²ʔ,V;HAB,4,5
909,na¹ʔa²,ki-na¹ʔa²,V;POT,4,5
910,ta²tza,nte¹-ta²tza,V;PROG,4,5
911,yakwęʔ,n-chakwęʔ,V;HAB,4,5
912,hiʔį¹,nte-hiʔį¹,V;PROG,4,5
913,ka¹ʔa²,ki-ka¹ʔa²,V;POT,4,5
914,u-la¹sti²,nt-u¹-la¹sti²,V;HAB,4,5
915,y-aką¹ʔ,n-ch-aką¹ʔ,V;HAB,4,5
916,wi²i¹,nte-wi²i¹,V;PROG,4,5
917,y-a¹ʔwe²,n-ch-a¹ʔwe²,V;HAB,4,5
918,atiʔ,nch-atiʔ,V;PROG,4,5
919,y-a²ha¹,nte-y-a²ha¹,V;PROG,4,5
920,u¹-tę²,ntey-u¹-tę²,V;PROG,4,5
921,y-atę¹,n-ch-atę¹,V;HAB,4,5
922,tikwę,ki-tikwę,V;POT,4,5
923,lye¹ʔe²,nti¹-lye¹ʔe²,V;HAB,4,5
924,u-wana¹,k-u-wana¹,V;POT,4,5
925,aku,nt-aku,V;HAB,4,5
926,u-s-u¹kwa²,nte-s-u¹kwa²,V;PROG,4,5
927,i-ni¹ʔi²,nte-ni¹ʔi²,V;PROG,4,5
928,ta²kwi¹,nte-ta²kwi¹,V;PROG,4,5
929,u-sa¹ʔą²,nka-sa¹ʔą²,V;PFV,4,5
930,y-u²kwa¹ʔ,n-ch-ukwaʔ,V;HAB,4,5
931,u-tu¹su²ʔ,k-u-tusu¹ʔ,V;POT,4,5
932,hnya¹ʔ,nte-hnya¹ʔ,V;PROG,4,5
933,ta¹a²,nka-ta¹a²,V;PFV,4,5
934,ya¹ʔne²,nte-ya¹ʔne²,V;PROG,4,5
935,t-u²kwa¹,nte-t-u²kwa¹,V;PROG,4,5
936,u-s-ene¹,nka-s-ene¹,V;PFV,4,5
937,u-tu¹su²ʔ,nte-tu¹su²ʔ,V;PROG,4,5
938,lala¹,nti-lala¹,V;HAB,4,5
