,lemma,form,tags,family,language
486,a,nkya³,V;PROG;3,4,4
487,ʔna,nwʔna/nkiʔna³,V;PFV;1,4,4
488,tʔan,ntʔan²,V;PROG;3,4,4
489,la,kwla³ᐟ,V;PROSP;2,4,4
490,jkwaʔn,njkwaʔn²¹,V;HAB;3,4,4
491,tyʔwa,nwtyʔwa¹²,V;PFV;3,4,4
492,tyiʔn,kwtyiʔn⁴³,V;PROSP;1,4,4
493,tza,nttza³ᐟ,V;PROG;2,4,4
494,ni,kwni³,V;PROSP;1,4,4
495,skwaʔ,nwskwaʔ³ᐟ,V;PFV;2,4,4
496,xoʔ,xo:ʔ¹²,V;PROSP;1,4,4
497,kilyu,nkilyu²,V;PROG;3,4,4
498,saʔ,kwsa:ʔ³ᐟ,V;PROSP;2,4,4
499,skwan,nwskwan³,V;PFV;1,4,4
500,xkwan,nxkwan³ᐟ,V;HAB;2,4,4
501,tkin,ntkin³ᐟ,V;HAB;2,4,4
502,saʔ,nsaʔ³ᐟ,V;HAB;2,4,4
503,kitzaʔ,nkitzaʔ⁴³,V;PFV;1,4,4
504,stya,xtya³ᐟ,V;PROSP;2,4,4
505,ni,ni³ᐟ,V;PROG;2,4,4
506,tywi,ntywi¹,V;PROG;3,4,4
507,tʔwa,tyʔwa⁴³,V;PROSP;1,4,4
508,jkwi,nwjkwi³,V;PFV;1,4,4
509,tyʔwe,ntyʔwe³ᐟ,V;HAB;2,4,4
510,jkaʔ,jykaʔ³ᐟ,V;PROSP;2,4,4
511,ta,nkita²,V;PROG;3,4,4
512,tyiʔn,nwtyiʔn¹²,V;PFV;3,4,4
513,tyiʔn,ntyiʔn¹²,V;PROG;3,4,4
514,kun,kun⁴³,V;PROSP;1,4,4
515,la,nkwla¹,V;PFV;3,4,4
516,ni,nwni³,V;PFV;1,4,4
517,xtyu,nxtyu¹²,V;PROG;3,4,4
518,tykwi,ntykwi¹,V;HAB;3,4,4
519,xla,xla³ᐟ,V;PROSP;1,4,4
520,kya,nkya²⁴,V;PROG;3,4,4
521,xyuʔn,nxyuʔn¹⁴,V;HAB;3,4,4
522,ʔya,ʔya⁴³,V;PROG;1,4,4
523,yjwi,nyjwi¹,V;PFV;3,4,4
524,ku,yku³,V;PFV;3,4,4
525,seʔ,kiseʔ³ᐟ,V;PROSP;2,4,4
526,jaʔ,kjaʔ³ᐟ,V;PROSP;2,4,4
527,skwa,nxkwa²¹,V;HAB;1,4,4
528,tkwa,ntkwa²⁴,V;HAB;3,4,4
529,ʔna,nwʔna/nkiʔna³ᐟ,V;PFV;2,4,4
530,jya,kjya⁴³,V;PROSP;1,4,4
531,chu,nchu²¹,V;HAB;3,4,4
532,kuʔ,kuʔ³ᐟ,V;PROSP;2,4,4
533,xnyi,nxnyi³ᐟ,V;PROG;2,4,4
534,kiʔu,kiʔu²³,V;PROSP;3,4,4
535,kin,ntkin¹,V;PROG;2,4,4
536,a,tza:³ᐟ,V;PROSP;2,4,4
537,yjwi,yjwi³,V;PROSP;1,4,4
538,jkuʔn,njkuʔn⁴³,V;HAB;1,4,4
539,snyaʔ,nsnyaʔ³ᐟ,V;PROG;2,4,4
540,lu,kwlu²⁴,V;PROSP;3,4,4
541,jnyiʔ,jnyiʔ¹²,V;PROG;3,4,4
542,tiʔ,ytiʔ³,V;PFV;3,4,4
543,tyi,nkwtyi³,V;PFV;3,4,4
544,xʔwa,nxʔwa⁴³,V;HAB;1,4,4
545,xkwan,nxkwan¹,V;HAB;2,4,4
546,xka,nxka⁴³,V;HAB;1,4,4
547,tiyu,ntiyu¹²,V;HAB;3,4,4
548,yaʔ,ntiyaʔ¹²,V;PROG;3,4,4
549,ku,ntyku²¹,V;HAB;1,4,4
550,aʔ,tzaʔ²⁴,V;PROSP;3,4,4
551,ʔni,kwʔni²⁴,V;PROSP;3,4,4
552,tʔan,nwtʔan³,V;PFV;1,4,4
553,xu,nxu¹,V;PROG;3,4,4
554,la,lya⁴³,V;PROSP;3,4,4
555,jkwen,jkwen²⁴,V;PROSP;3,4,4
556,skaʔn,nwskaʔn⁴³,V;PFV;1,4,4
557,tzu,kwtzu³ᐟ,V;PROSP;2,4,4
558,aʔ,tzaʔ⁴³,V;PROSP;1,4,4
559,chaʔ,nchaʔ³ᐟ,V;HAB;2,4,4
560,la,ntla²¹,V;HAB;1,4,4
561,tykwan,nwtykwan²¹,V;PFV;1,4,4
562,jkwa,nwjkwa¹,V;PFV;2,4,4
563,tyʔwi,ntyʔwi²¹,V;HAB;1,4,4
564,ti,nkiti¹,V;PROG;3,4,4
565,so:ʔ,nwsoʔ²³,V;PFV;3,4,4
566,xjaʔ,nxjaʔ³ᐟ,V;HAB;3,4,4
567,naʔ,kwnaʔ²⁴,V;PROSP;3,4,4
568,tkwa,nwtkwa²¹,V;PFV;1,4,4
569,sla,nsla³ᐟ,V;PROG;2,4,4
570,jwi,yjwi²,V;PFV;2,4,4
571,tya,ntya¹,V;HAB;3,4,4
572,ti,nkiti²¹,V;HAB;3,4,4
573,tykun,ntykun⁴³,V;PROG;1,4,4
574,tyʔwa,tyʔwa¹²,V;PROSP;1,4,4
575,tiyu,nwtiyu¹²,V;PFV;1,4,4
576,tykaʔn,tykaʔn²⁴,V;PROSP;3,4,4
577,tykun,ntykun¹,V;PROG;2,4,4
578,tyka,nwtyka²³,V;PFV;3,4,4
579,tykwaʔ,ntykwaʔ²,V;PROG;1,4,4
580,jʔin,nwjʔin³,V;PFV;1,4,4
581,na,nkina²,V;PROG;3,4,4
582,o,ko²⁴,V;PROSP;3,4,4
583,xʔwa,nwxʔwa⁴³,V;PFV;1,4,4
584,xti,nxti²¹,V;HAB;1,4,4
585,xʔwa,nxʔwa³ᐟ,V;PROG;2,4,4
586,xʔwa,nxʔwa²¹,V;PROG;1,4,4
587,ni,ni²¹,V;HAB;1,4,4
588,ʔya,ntiʔya²⁴,V;HAB;3,4,4
589,kinaʔ,nkinaʔ²,V;HAB;2,4,4
590,stya,nxtya⁴³,V;HAB;1,4,4
591,tykwa,ntykwa³ᐟ,V;PROG;1,4,4
592,tyun,ntyun²³,V;PROG;3,4,4
593,xtyi,xtyi¹,V;PROSP;3,4,4
594,xyaʔ,nxyaʔ¹²,V;HAB;1,4,4
595,jwi,ntjwi³ᐟ,V;HAB;2,4,4
596,swiʔ,nswiʔ³ᐟ,V;HAB;2,4,4
597,tkin,nwtkin⁴³,V;PFV;1,4,4
598,tzen,ytzen¹²,V;PFV;3,4,4
599,xkwan,xkwan²⁴,V;PROSP;3,4,4
600,naʔ,naʔ/nyaʔ⁴³,V;HAB;1,4,4
601,xnyi,nxnyi²¹,V;PROG;1,4,4
602,tykwen,ntykwen²⁴,V;HAB;3,4,4
603,sla,sla³,V;PROSP;1,4,4
604,naʔ,nkinaʔ³,V;HAB;3,4,4
605,ni,kwni²¹,V;PROSP;1,4,4
606,skwa,skwa²⁴,V;PROSP;3,4,4
607,jki,jyki³ᐟ,V;PROSP;2,4,4
608,xkwan,nwxkwan¹,V;PFV;2,4,4
609,kinu,kinu³ᐟ,V;PROSP;2,4,4
610,tkwi,ntkwi³ᐟ,V;PROG;2,4,4
611,tzu,ytzu¹²,V;PFV;3,4,4
612,kyan,nkyan²,V;PFV;2,4,4
613,stya,nstya⁴³,V;PROG;1,4,4
614,tʔin,ntyʔin³ᐟ,V;HAB;2,4,4
615,xkuʔ,xkuʔ¹²,V;PROSP;1,4,4
616,kiʔu,kiʔu²³,V;PROSP;1,4,4
617,jkwen,ykwen⁴³,V;PFV;1,4,4
618,cha,nwcha³,V;PFV;1,4,4
619,jkuʔn,njkuʔn²⁴,V;HAB;3,4,4
620,ku,ntyku³ᐟ,V;PROG;2,4,4
621,tykun,tykun⁴³,V;PROSP;1,4,4
622,tyi,nwtyi³ᐟ,V;PFV;2,4,4
623,jaʔ,kjaʔ²¹,V;PROSP;1,4,4
624,nya,nkinya¹⁴,V;PROG;3,4,4
625,tyiʔ,nttyiʔ²,V;PROG;1,4,4
626,kiʔu,nkiʔu¹,V;PROG;2,4,4
627,xʔyu,nwxʔyu¹²,V;PFV;1,4,4
628,tuʔ,nwtuʔ¹²,V;PFV;3,4,4
629,kyan,kyan²⁴,V;PROSP;3,4,4
630,jkwa,jykwa⁴³,V;PROSP;1,4,4
631,ta,nwta¹,V;PFV;3,4,4
632,tzu,nchu³,V;HAB;1,4,4
633,tiya,ntiya⁴³,V;PROG;1,4,4
634,jkwi,jkwi²¹,V;PROSP;1,4,4
635,xnu,nxnu³ᐟ,V;HAB;2,4,4
636,tykwaʔ,ntykwaʔ³,V;HAB;1,4,4
637,xnaʔ,nxnaʔ³ᐟ,V;PROG;2,4,4
638,ti,kiti²¹,V;PROSP;3,4,4
639,jlyaʔ,nkwjlyaʔ¹,V;PFV;3,4,4
640,xtyi,nxtyi²¹,V;HAB;1,4,4
641,xjaʔ,xjaʔ³ᐟ,V;PROSP;3,4,4
642,tʔo,ntyʔo²¹,V;HAB;1,4,4
643,tʔan,nkʔan²¹,V;PROG;1,4,4
644,ne:,nye³ᐟ,V;HAB;2,4,4
645,xtyi,nxtyi¹,V;PROG;3,4,4
646,tyiʔn,nttyiʔn²⁴,V;HAB;3,4,4
647,tykwan,ntygwan¹,V;HAB;2,4,4
648,tʔan,ntʔan¹,V;PROG;3,4,4
649,xkuʔ,nxkuʔ¹²,V;HAB;3,4,4
650,sweʔ,nwsweʔ²⁴,V;PFV;3,4,4
651,tzaʔ,nwttzaʔ²,V;PFV;2,4,4
652,tykwan,ntykwan¹,V;PROG;3,4,4
653,xten,nxten²,V;HAB;2,4,4
654,kilu,kilu⁴³,V;PROSP;1,4,4
655,tkwa,nwtkwa³ᐟ,V;PFV;2,4,4
656,chu,nchu²,V;PROG;1,4,4
657,sʔna,xʔna³ᐟ,V;HAB;2,4,4
658,tykwan,nwtykwan²,V;PFV;3,4,4
659,kitiʔ,nkitiʔ³ᐟ,V;HAB;2,4,4
660,xne,nxne:⁴³,V;PROG;1,4,4
661,tʔen,ntyʔen²¹,V;HAB;1,4,4
662,tzjin,nwtzjin³ᐟ,V;PFV;2,4,4
663,taʔ,nkitaʔ¹,V;PROG;2,4,4
664,kun,ntgun¹,V;PROG;3,4,4
665,keʔ,nwkkeʔ¹,V;PFV;2,4,4
666,jkwiʔn,njykwiʔn²⁴,V;HAB;3,4,4
667,keʔ,nwkkeʔ³ᐟ,V;PFV;3,4,4
668,xla,xla³ᐟ,V;PROSP;3,4,4
669,xkwan,xkwan⁴³,V;PROSP;1,4,4
670,na,kwna²⁴,V;PROSP;3,4,4
671,chaʔ,nchaʔ⁴³,V;PROG;1,4,4
672,tʔan,nkwʔan³,V;PFV;3,4,4
673,skwi,nskwi²,V;PROG;3,4,4
674,xta,nxta³ᐟ,V;HAB;2,4,4
675,sweʔn,nsweʔn³ᐟ,V;HAB;2,4,4
676,snyaʔ,xnyaʔ³,V;PROSP;1,4,4
677,tyi,nkityi³,V;HAB;3,4,4
678,kija,nkija¹,V;PROG;2,4,4
679,ʔni,kiʔni³,V;PROSP;3,4,4
680,xʔun,xʔun¹,V;PROSP;3,4,4
681,swi,nswi¹,V;PROG;3,4,4
682,tykwi,ntykwi¹,V;PROG;3,4,4
683,jkwa,njkwa²⁴,V;HAB;3,4,4
684,jkwi,njkwi³ᐟ,V;PROG;2,4,4
685,ten,nttyen²⁴,V;HAB;3,4,4
686,skwin,nskwin²¹,V;HAB;3,4,4
687,xoʔ,nxoʔ¹²,V;PROG;1,4,4
688,ʔna,kiʔna²¹,V;PROSP;3,4,4
689,kyan,nkyan¹²,V;PFV;3,4,4
690,kinaʔ,kinaʔ¹²,V;PROSP;3,4,4
691,xoʔ,nxoʔ¹²,V;HAB;3,4,4
692,tyʔwe,ntyʔwe⁴³,V;PROG;1,4,4
693,nya,nwnya²⁴,V;PFV;3,4,4
694,ni,ni³ᐟ,V;HAB;2,4,4
695,ni,nwni¹,V;PFV;3,4,4
696,kijaʔn,nkijaʔn⁴³,V;PFV;1,4,4
697,xʔan,nxʔan²¹,V;PROG;1,4,4
698,kitiʔ,nkitiʔ²⁴,V;HAB;3,4,4
699,xnaʔ,nxnaʔ¹,V;PROG;2,4,4
700,tʔen,tyʔen³ᐟ,V;PROSP;2,4,4
701,tykwaʔ,nwtykwaʔ³,V;PFV;1,4,4
702,kuʔ,ntykuʔ²⁴,V;HAB;3,4,4
703,kun,ntgun²,V;PROG;1,4,4
704,laʔ,ntlyaʔ³,V;HAB;3,4,4
705,ʔyu,nkwʔyu³ᐟ,V;PFV;1,4,4
706,xʔu,nxʔu¹²,V;PROG;3,4,4
707,kyoʔ,nkyoʔ¹²,V;PROG;3,4,4
708,kyoʔ,nkyoʔ²³,V;HAB;1,4,4
709,kyoʔ,nkyoʔ¹²,V;PFV;1,4,4
710,jkwaʔn,njkwaʔn³,V;HAB;1,4,4
711,xka,xka¹⁴,V;PROSP;3,4,4
712,kija,nkija¹,V;PFV;2,4,4
713,tykuʔn,tykuʔn³ᐟ,V;PROSP;2,4,4
714,cha,ncha³ᐟ,V;PROG;2,4,4
715,tykwen,ntykwen³ᐟ,V;PROG;3,4,4
716,xjaʔ,nwxjaʔ³ᐟ,V;PFV;1,4,4
717,swi,nswi²,V;PROG;1,4,4
718,xna,nwxna¹,V;PFV;2,4,4
719,styi,nstyi³ᐟ,V;PROG;2,4,4
720,xnu,nxnu²¹,V;PROG;1,4,4
721,tʔwa,ntyʔwa²⁴,V;HAB;3,4,4
722,xtya,nxtya³ᐟ,V;HAB;2,4,4
723,sʔwa,nsʔwa³ᐟ,V;PROG;2,4,4
724,ne:,nye:³ᐟ,V;PROSP;2,4,4
725,taʔ,ytaʔ³ᐟ,V;PFV;3,4,4
726,skwan,xkwan³,V;PROSP;3,4,4
727,ku,ku³ᐟ,V;PROSP;2,4,4
728,ne:,nye²⁴,V;HAB;3,4,4
729,xʔu,nwxʔu¹,V;PFV;2,4,4
730,xten,nxten¹²,V;HAB;3,4,4
731,tyun,nttyun³ᐟ,V;HAB;2,4,4
732,ʔni,kiʔni³ᐟ,V;PROSP;2,4,4
733,tʔwa,ntʔwa²,V;PROG;2,4,4
734,xnyi,xnyi³ᐟ,V;PROSP;2,4,4
735,ten,kwten³,V;PROSP;3,4,4
736,sne,nwsne²⁴,V;PFV;3,4,4
737,xyaʔ,nxyaʔ¹,V;PFV;2,4,4
738,sʔya,xʔya³,V;PROSP;1,4,4
739,xʔu,xuʔ¹²,V;PROSP;1,4,4
740,tykwa,ntykwa²,V;PROG;3,4,4
741,tʔin,ntyʔin³,V;HAB;3,4,4
742,tlyu,tlyu²¹,V;PROSP;1,4,4
743,kita,nkita³ᐟ,V;PFV;2,4,4
744,tykwa,tykwa³,V;PROSP;3,4,4
745,kyan,nkyan²,V;PROG;2,4,4
746,la,nkwla:²,V;PFV;2,4,4
747,tzu,nchu³ᐟ,V;HAB;2,4,4
748,tiʔya,nwtiʔya³ᐟ,V;PFV;2,4,4
749,tykwan,tykwan⁴³,V;PROSP;1,4,4
750,o,ntiyo¹²,V;PROG;3,4,4
751,la,nkwla²³,V;PFV;3,4,4
752,tziʔ,kwtziʔ²⁴,V;PROSP;3,4,4
753,tykwan,ntykwan²¹,V;HAB;1,4,4
754,naʔ,naʔ³ᐟ,V;PROG;2,4,4
755,ʔni,nkiʔni³ᐟ,V;PROG;2,4,4
756,tʔo,ntyʔo²¹,V;HAB;3,4,4
757,xten,nxten⁴³,V;PROG;1,4,4
758,kyoʔ,kyoʔ¹,V;PROSP;2,4,4
759,xtiʔ,nxtiʔ⁴³,V;HAB;1,4,4
760,tʔan,ntyʔan³ᐟ,V;HAB;2,4,4
761,tʔin,nwtʔin²¹,V;PFV;1,4,4
762,xkuʔn,nwxkuʔn⁴³,V;PFV;1,4,4
763,jlya,njlya²⁴,V;HAB;3,4,4
764,tiʔya,tiʔya³,V;PROSP;1,4,4
765,kija,nkija¹²,V;PROG;3,4,4
766,slaʔ,nslaʔ³,V;HAB;1,4,4
767,xkuʔn,nxkuʔn³ᐟ,V;HAB;2,4,4
768,kila,nkila¹,V;PROG;2,4,4
769,chuʔ,nchuʔ⁴³,V;PROG;1,4,4
770,kyan,nkyan¹,V;PROG;1,4,4
771,jwin,jywin/kwneʔ³ᐟ,V;PROSP;2,4,4
772,kitzi,kitzi¹,V;PROSP;2,4,4
773,xta,nwxta²¹,V;PFV;1,4,4
774,stya,nxtya³ᐟ,V;HAB;2,4,4
775,xku,nxku²¹,V;HAB;1,4,4
776,tkwiʔ,ntykwiʔ¹,V;PROG;1,4,4
777,xyaʔ,nxyaʔ¹²,V;HAB;3,4,4
778,la,kwla³,V;PROSP;1,4,4
779,tykwin,ntykwin²,V;PROG;1,4,4
780,xnaʔ,nxnaʔ⁴³,V;HAB;1,4,4
781,sna,nwsna³ᐟ,V;PFV;3,4,4
782,sun,nsun¹,V;PROG;3,4,4
783,ʔwe,ntʔwe⁴³,V;PROG;1,4,4
784,tkwa,ntkwa⁴³,V;HAB;1,4,4
785,kwen,ntykwen¹,V;PROG;2,4,4
786,ne,kine²⁴,V;PROSP;3,4,4
787,xne,nxne:³ᐟ,V;PROG;2,4,4
788,kinaʔ,nkinaʔ⁴³,V;PFV;1,4,4
789,xoʔ,nwxoʔ¹²,V;PFV;3,4,4
790,ne:,nwne:³ᐟ,V;PFV;2,4,4
791,kiten,kiten²³ᐟ⁴³,V;PROSP;1,4,4
792,tyʔwe,tyʔwe⁴³,V;PROSP;1,4,4
793,lyʔe / lʔe,lyʔe⁴³,V;PROG;1,4,4
794,tzaʔ,kitzaʔ²⁴,V;PROSP;3,4,4
795,ta,nttya²¹,V;HAB;1,4,4
796,tkwa,ntkwa³ᐟ,V;PROG;3,4,4
797,kila,nkila²¹,V;HAB;3,4,4
798,xnya,nwxnya³ᐟ,V;PFV;2,4,4
799,jyʔan,nwjyʔan¹²,V;PFV;3,4,4
800,xtyu,nwxtyu¹²,V;PFV;3,4,4
801,tyi,nkityi³ᐟ,V;PROG;2,4,4
802,tywiʔ,ntywiʔ¹,V;PROG;2,4,4
803,xtiʔ,nxtiʔ¹⁴,V;HAB;3,4,4
804,tyun,nttyun²⁴,V;HAB;3,4,4
805,su,su²,V;PROG;2,4,4
806,ʔwe,yʔwe¹,V;PFV;2,4,4
807,tkwiʔ,ntykwiʔ³ᐟ,V;HAB;2,4,4
808,jʔin,ntjʔin³,V;HAB;1,4,4
809,jwi,ntjwi²,V;PROG;1,4,4
810,xkwi,nwxkwi¹,V;PFV;3,4,4
811,naʔ,nwnaʔ³,V;PFV;1,4,4
812,tkwi,tkwi/jkwi³ᐟ,V;PROSP;2,4,4
813,la,nkwla²³,V;PFV;1,4,4
814,a,ntyʔan²¹,V;HAB;1,4,4
815,jnyi,jnyi³ᐟ,V;PROG;2,4,4
816,jlyaʔ,jlyaʔ²¹,V;PROSP;3,4,4
817,sʔya,nwsʔya¹,V;PFV;3,4,4
818,jyu,nkwjyu¹,V;PFV;3,4,4
819,kinu,kinu²¹,V;PROSP;1,4,4
820,ji,nkwji³ᐟ,V;PFV;2,4,4
821,loʔ,kwlo³ᐟ,V;PROSP;2,4,4
822,ʔi,ntʔi³ᐟ,V;PROG;2,4,4
823,seʔ,nkiseʔ³ᐟ,V;PROG;2,4,4
824,xtya,nwxtya³ᐟ,V;PFV;2,4,4
825,skwin,nskwin/nxkwin³ᐟ,V;HAB;2,4,4
826,ʔo,yʔo²³,V;PFV;3,4,4
827,stan,stan³ᐟ,V;PROSP;2,4,4
828,tʔwa,ntʔwa²,V;PROG;1,4,4
829,sla,nsla³ᐟ,V;HAB;2,4,4
830,ja / ji,kja³ᐟ,V;PROSP;2,4,4
831,skwen,skwen²⁴,V;PROSP;3,4,4
832,tiyan,ntiyan³ᐟ,V;HAB;2,4,4
833,sʔwa,nsʔwa⁴³,V;PROG;1,4,4
834,tykwan,ntykwan²³,V;HAB;3,4,4
835,ten,kwten³,V;PROSP;1,4,4
836,na,nwna³ᐟ,V;PFV;2,4,4
837,jyu,ntjyu³ᐟ,V;PROG;2,4,4
838,tzaʔ,kitzaʔ⁴³,V;PROSP;1,4,4
839,ja / ji,ntji²,V;PROG;1,4,4
840,kitzi,nkitzi¹,V;HAB;2,4,4
841,tʔan,nkʔan³ᐟ,V;PROG;2,4,4
842,chu,nchu³ᐟ,V;PROG;2,4,4
843,yjwi,nyjwi³ᐟ,V;PFV;2,4,4
844,tykwen,ntykwen⁴³,V;PROG;1,4,4
845,tyʔo,nwtyʔo³ᐟ,V;PFV;2,4,4
846,nya,kinya³ᐟ,V;PROSP;2,4,4
847,lyʔe / lʔe,nkwʔe⁴³,V;HAB;1,4,4
848,tkun,nwtkun⁴³,V;PFV;1,4,4
849,jkwan,njkwan⁴³,V;HAB;1,4,4
850,taʔ,ntaʔ¹,V;PROG;2,4,4
851,kisa,nkisa²,V;PROG;3,4,4
852,xtiʔ,nxtiʔ¹⁴,V;PROG;3,4,4
853,jkwa,jykwa³ᐟ,V;PROSP;2,4,4
854,xkwen,xkwen⁴³,V;PROSP;1,4,4
855,tykwan,tykwan²,V;PROSP;1,4,4
856,jkwi,nwjkwi²¹,V;PFV;1,4,4
857,jkwen,jkwen³ᐟ,V;PROSP;2,4,4
858,jlyo,ntjlyo²,V;PROG;2,4,4
859,tiyan,ntiyan⁴³,V;HAB;1,4,4
860,kyoʔ,nkyoʔ²³,V;PFV;3,4,4
861,jya,kjya²⁴,V;PROSP;3,4,4
862,tyun,nttyun³ᐟ,V;PROG;3,4,4
863,jaʔ,yjaʔ¹,V;PFV;1,4,4
864,ʔu,lʔu³ᐟ,V;HAB;2,4,4
865,jwi,ntyjwi³,V;HAB;1,4,4
866,jwin,jywin/kwneʔ³,V;PROSP;1,4,4
867,tjin,nwtjin⁴³,V;PFV;1,4,4
868,jkwaʔn,njkwaʔn³ᐟ,V;PROG;2,4,4
869,lya,nkilya²⁴,V;HAB;3,4,4
870,xne,nxne²,V;PROG;2,4,4
871,tykwa,nwtykwa¹,V;PFV;2,4,4
872,kiʔu,nkiʔu¹,V;PFV;2,4,4
873,xtiʔ,xtiʔ³ᐟ,V;PROSP;2,4,4
874,jkwa,njkwa⁴³,V;HAB;1,4,4
875,tiyu,ntiyu¹,V;HAB;2,4,4
876,yjwi,nyjwi³,V;PFV;1,4,4
877,nyi,nyi²¹,V;HAB;3,4,4
878,kita,nkita¹,V;PFV;1,4,4
879,tyʔwa,ntyʔwa²,V;PROG;2,4,4
880,chuʔ,nchuʔ²,V;PROG;3,4,4
881,jlyo,nkwjlyo²,V;PFV;1,4,4
882,tyka,ntyka³ᐟ,V;PROG;2,4,4
883,tykwan,tykwan¹²,V;PROSP;3,4,4
884,ʔu,kwʔu³ᐟ,V;PROSP;2,4,4
885,skwa,nskwa²⁴,V;HAB;3,4,4
886,ji,nkwji¹,V;PFV;3,4,4
887,ten,nkiten³ᐟ,V;PROG;3,4,4
888,sun,nxun⁴³,V;HAB;3,4,4
889,xku,nwxku¹,V;PFV;3,4,4
890,joʔ,yjoʔ³,V;PFV;3,4,4
891,tykwa,ntykwa³,V;HAB;1,4,4
892,tkwiʔ,nwtkwiʔ³ᐟ,V;PFV;2,4,4
893,skwa,nskwa²¹,V;PROG;1,4,4
894,kinaʔ,nkinaʔ²,V;PFV;2,4,4
895,xnyi,nxnyi²¹,V;PROG;3,4,4
896,tzaʔ,nkitzaʔ⁴³,V;PROG;1,4,4
897,seʔ,nkiseʔ²,V;PROG;3,4,4
898,ja / ji,nkjwi²,V;PFV;2,4,4
899,kilyu,nkwlyu²,V;PFV;2,4,4
900,tiʔun,ntiʔun³ᐟ,V;HAB;2,4,4
901,sʔya,nsʔya¹,V;PROG;3,4,4
902,jkwan,nwjkwan³ᐟ,V;PFV;3,4,4
903,jki,njki³ᐟ,V;HAB;2,4,4
904,sun,nxun³,V;HAB;1,4,4
905,ten,nkiten¹,V;PROG;2,4,4
906,stun,xtun³ᐟ,V;PROSP;2,4,4
907,nya,nkinya²⁴,V;HAB;3,4,4
908,kine,nkine³ᐟ,V;HAB;2,4,4
909,jkwiʔn,njykwiʔn⁴³,V;HAB;1,4,4
910,sʔwi,nsʔwi³,V;PROG;3,4,4
911,tzjin,nwtzjin³,V;PFV;1,4,4
912,kijaʔn,nkijaʔn⁴³,V;HAB;1,4,4
913,jwi,kjwi³ᐟ,V;PROSP;2,4,4
914,xkwan,xkwan:⁴³,V;PROSP;1,4,4
915,chu,nchu³ᐟ,V;HAB;2,4,4
916,tykwan,ntykwan³ᐟ,V;HAB;2,4,4
917,tykwa,ntykwa²,V;PROG;1,4,4
918,tyʔwe,nwtyʔwe³ᐟ,V;PFV;2,4,4
919,ne:,ne:¹⁴,V;PROG;3,4,4
920,ʔu,lʔu⁴³,V;HAB;1,4,4
921,ʔu,lʔu³ᐟ,V;PROG;2,4,4
922,la,ntlya³ᐟ,V;HAB;2,4,4
923,tykuʔn,nwtykuʔn³ᐟ,V;PFV;2,4,4
924,kin,nwkkin¹,V;PFV;2,4,4
925,xyuʔn,xyuʔn¹⁴,V;PROSP;3,4,4
926,xʔyu,xʔyu¹,V;PROSP;2,4,4
927,swiʔ,nswiʔ³ᐟ,V;PROG;3,4,4
928,kitzaʔ,nkitzaʔ³ᐟ,V;PROG;3,4,4
929,sʔwa,sʔwa³ᐟ,V;PROSP;2,4,4
930,tziʔ,nkwtziʔ³ᐟ,V;PFV;3,4,4
931,xu,nwxu³,V;PFV;1,4,4
932,tyi,nkityi²,V;PROG;1,4,4
933,kyoʔ,nkyoʔ²,V;PROG;2,4,4
934,cha,nwcha¹,V;PFV;3,4,4
935,sʔwi / tʔwi,nsʔwi³ᐟ,V;PROG;2,4,4
936,tzuʔ,nchuʔ²⁴,V;HAB;3,4,4
937,xen,nkixen⁴³,V;PROG;1,4,4
938,tza,nkitza³ᐟ,V;PROG;2,4,4
939,ta,nta³ᐟ,V;HAB;2,4,4
940,xjaʔ,nxjaʔ¹,V;HAB;2,4,4
941,xne,xne¹²,V;PROSP;3,4,4
942,tiya,ntiya⁴³,V;HAB;1,4,4
943,tiyan,nwtiyan(3)/yan²,V;PFV;3,4,4
944,ʔni,nkiʔni²¹,V;HAB;3,4,4
945,skwin,nxkwin²,V;HAB;3,4,4
946,sʔan,nxʔan³,V;HAB;1,4,4
947,siʔn,kwsiʔn³ᐟ,V;PROSP;2,4,4
948,ʔyu,ntiʔyu¹,V;PROG;2,4,4
949,tʔwa,ntyʔwa³ᐟ,V;HAB;2,4,4
950,tyi,tyi³ᐟ,V;PROSP;2,4,4
951,tykwan,ntykwan⁴³,V;PROG;1,4,4
952,aʔ,ntiyaʔ¹,V;PROG;2,4,4
953,jkuʔn,nwjkuʔn²,V;PFV;2,4,4
954,ja,kwja²¹,V;PROSP;3,4,4
955,tykwan,tykwan¹,V;PROSP;2,4,4
956,tykwa,tykwa¹,V;PROSP;2,4,4
957,xnaʔ,nxnaʔ⁴³,V;PROG;1,4,4
958,tykwan,tykwan³ᐟ,V;PROSP;2,4,4
959,kyoʔ,kyoʔ²³,V;PROSP;3,4,4
960,tyiʔn,nttyiʔn¹,V;PROG;2,4,4
961,xtyi,nwxtyi¹,V;PFV;3,4,4
962,loʔ,ntlo⁴³,V;HAB;1,4,4
963,a,nkya⁴³,V;PROG;1,4,4
964,tykuʔn,ntykuʔn²⁴,V;HAB;3,4,4
965,styi,xtyi/styi³,V;PROSP;1,4,4
966,kuʔ,ntykuʔ¹,V;PROG;1,4,4
967,tjin,tjin³ᐟ,V;PROSP;2,4,4
968,siʔn,nsiʔn³ᐟ,V;PROG;2,4,4
969,tza,nwdza³,V;PFV;3,4,4
970,tyi,ntyi²,V;PROG;1,4,4
971,ʔya,wʔya⁴³,V;PFV;1,4,4
